session_id,customer_id,activity_type,product_id,timestamp
01c57608-f323-4e3d-9058-a836d46c828e,deb0ff32-7fb9-4152-9982-085e7d61d2c2,Cart View,Unknown_Product,2025-03-09
01ccf550-2edc-4f90-b455-daded688fcd5,235f0d39-fa6b-4fe0-9c5f-611c02e7a299,Search,Unknown_Product,2025-07-31
01d373e7-d91a-4947-ba26-91e4d2ddfac0,24d4fd22-4bde-4924-900b-daf2b4ed416f,Search,Unknown_Product,2024-08-18
01d63a93-5878-4d27-94cf-631dd75c8ae3,88fc2dbd-5356-47b7-b958-0617f3ca2ed4,Product Click,Unknown_Product,2025-03-21
01d773f4-7eda-4079-b843-b762f84af3f9,f2860132-fae3-47ef-85e2-e7017a46d64f,Page View,P0228,2024-08-26
01d88823-bf6c-4025-9337-2153bb2dd18e,35aa738a-2238-43da-a0f1-4e26a1141290,Search,P0254,2025-05-06
01da4159-ac9b-4a22-8f94-dc4be26079d2,6d001147-530a-4f75-9969-959d5c3645e6,Cart View,P0272,2025-06-10
01dc6a57-36f9-47c7-9db7-14bdcbdfa137,15a880ed-bb4f-4526-a1e7-965ca6940db2,Cart View,Unknown_Product,2024-03-21
01df4f30-20c1-4726-8dad-e578778ea843,d56bdf0a-8820-464a-ba4e-932a85c808f3,Product Click,P0298,2024-09-19
01df9412-e9bb-40cb-a4c9-47f207f7b16f,9e664c04-2b34-4108-83fe-1d85fee70bd1,Remove from Cart,P0452,2024-04-13
01e3bf28-54a2-4016-b848-021175f1eda7,f0867490-8ecb-443a-9244-b9edd68eaacc,Page View,Unknown_Product,2025-08-26
01e52373-fcda-40da-8aba-cef2635d5c04,4a230ae6-6117-49d9-b0f4-609c1507e48a,Add to Cart,Unknown_Product,2025-01-01
01e5a96d-5586-4d81-a38b-40fe6345bf00,52dbdbdc-2502-4523-a5bf-d4617b692e1f,Add to Cart,P0439,2025-04-20
01e70460-bd65-4043-b657-bc55d1262cf9,fbdf830e-b530-471c-96f4-daa011ff5827,Remove from Cart,Unknown_Product,2025-06-26
01e8b93d-82b8-4576-974d-2df0d2e92ce7,f8b314d6-5d2b-43d6-bbc8-ddb720873e62,Add to Cart,P0454,2025-06-17
01eb908b-04f3-4e76-8341-f5dd44d1e8c1,71c43514-ca8f-4be0-b921-ef745917c29a,Product Click,P0500,2024-03-26
01ebd66e-06f3-49b3-aa3c-57998655394f,9ed1221b-43f5-45a2-aca6-bd312b4fde00,Add to Cart,Unknown_Product,2024-08-04
01eda775-5618-43e1-a2c5-1d8e3b58f3dd,cd20b266-8588-42e0-90c6-4c427b158138,Add to Cart,Unknown_Product,2024-12-27
01eec7cd-a7fc-4cb7-af65-a59a2dbb2e29,f089ba9f-6c68-4311-b66b-e222f7ddc63c,Add to Cart,P0229,2023-11-10
01f37894-7d74-4507-8897-cc826308ff1d,32eb4e85-4045-4891-8c89-96216a55a799,Cart View,Unknown_Product,2024-02-23
01f50c0f-28d0-48f9-858c-bf3422b0f129,2540f8d1-4246-44a5-85d3-f221e1505a5f,Cart View,P0219,2025-05-04
01f580d7-9bd8-499e-848f-a81e9d743527,2bf6e59a-d905-4d6a-8816-7dbbb46a94bb,Remove from Cart,Unknown_Product,2024-05-07
01f91684-cc9f-400b-93cb-e6fe11a16aff,75eca799-c0f7-4c62-98b3-1ad6422ff1be,Cart View,Unknown_Product,2023-10-01
01fe8e9f-fb95-460b-b795-5da918ea1011,187f66bf-bf15-44e8-931c-a55a97cb7381,Search,P0164,2024-11-12
020029ac-8e9e-4c11-a48d-0446dd860ca0,fdb7e3ac-221c-423e-bfed-95be19f39ffa,Page View,Unknown_Product,2025-08-17
02004319-917f-4ee1-9bab-82eb5d067c10,45ea0525-2d3e-49c6-ad7f-2da223d81153,Search,P0285,2025-05-18
020177ee-9401-4100-9c09-b05aacf0cc26,39b4aeda-3198-4742-8333-c8bc29f26489,Product Click,P0182,2024-02-06
02026257-6f9f-413d-825b-e3c90ea220b8,a9289512-b2a6-421f-8cb0-51e9b623a175,Search,Unknown_Product,2024-09-30
0202c611-760a-4572-9966-73c65c27f993,62aa6b4d-e7ab-4dbc-a8d7-504b5eb5c366,Product Click,P0248,2023-10-27
02031d64-e0d3-4bde-9dad-549cec261921,f42b3156-e2cb-4fa0-8d9e-c424c0f5525f,Product Click,Unknown_Product,2024-06-07
020c4169-173a-4dfc-9247-72b041248245,fd00d41f-cd54-4fa8-be8e-d270834fc44d,Add to Cart,P0443,2024-02-26
02117a98-f9d0-4aac-9d92-058b98c8d6a4,2409e912-b25f-4b29-882e-759fe0193753,Page View,P0020,2025-07-09
02175507-6a97-43bc-ac7b-39520a56d86f,2a184500-45e9-49f4-b6b0-232976fc0027,Search,Unknown_Product,2023-10-23
021a2f06-cc23-4bc9-8212-f3ccb8c513fb,0e995548-9ef3-49fd-9494-b556cb31867b,Page View,P0479,2025-07-31
021b0c18-1b65-4068-9cdf-6a1c7272507e,099b4a6f-c47b-4988-af96-b76b404b716e,Remove from Cart,P0184,2024-07-27
021c129c-a506-401e-aff5-c01e8691a170,1a856085-5af7-42c4-af24-a8495f43d706,Product Click,P0067,2023-09-25
021c8fd7-5261-4f98-9955-82ff8a3402a0,86a9ec53-0a95-4655-b64b-f9305fe2f331,Page View,P0170,2025-03-07
021e91c6-8469-4004-87ac-7101240a79b4,af077673-6752-4704-bbad-dab89ce6c9b5,Add to Cart,P0279,2025-07-07
021f6e9b-df64-4d93-a5b9-f3d9b4444075,c156a1c6-6b0a-44e4-bc1d-e6f8a4b27441,Product Click,P0383,2025-08-09
022040bf-849d-4b60-bff6-3de349ff5952,555b14cf-cbac-4213-ae80-8d32eb7b9ce3,Add to Cart,Unknown_Product,2025-09-04
0225b1e7-10d9-446e-9f23-402407deb941,1f062706-7853-4c6e-b127-7604aa68e349,Page View,P0438,2025-05-23
0225d546-8c86-4c00-8052-87f0e0f5b350,7d3e8f54-61fd-4c1f-8282-a9a2f89b9aa7,Add to Cart,Unknown_Product,2024-11-24
022ca72d-a510-423c-9e25-96c2dc07b2ca,7c2ccbcb-7841-42af-89d7-2fc2f8281ed6,Product Click,Unknown_Product,2025-08-12
022e5d46-aded-4afb-8791-7967ec3bf68c,33311575-2572-40d1-9b00-123b13be7c71,Add to Cart,P0158,2024-07-04
02319c13-b282-4a21-a774-592ae466a553,ec692d93-b15a-4d53-9ad5-5233959d9132,Product Click,Unknown_Product,2024-02-16
023ee4e3-d22c-4c12-b36c-ac5491ab8bf8,cb2e7199-a194-4ad0-9826-1567f0b4ec56,Product Click,P0054,2024-04-24
023fe2ed-d931-4120-a03d-be226f212bc0,22781c2b-89b5-4bbd-b767-66a9fa0f68da,Product Click,P0391,2023-12-20
0240dc2c-5779-4c42-883a-c3ebe3459d48,04b394af-c15e-4e39-81de-8c14c4fd844c,Add to Cart,Unknown_Product,2024-01-05
02427ee2-7029-4157-b8f1-cab5a1dc92da,3111cda7-95a1-4561-a605-dd4584af6425,Add to Cart,P0352,2025-09-01
02444f5d-136f-41ea-b707-35535a85f13e,1418837c-0f2b-4d43-b9c8-abd64c16b72b,Product Click,Unknown_Product,2025-01-14
024576c2-d0ac-4329-bca8-972020a46d8a,f7236e03-09e4-4ab6-bbb2-c588d38f940a,Cart View,P0416,2025-05-05
02461bab-2106-47cc-ad85-7007d23836f2,ecc98edb-fcfa-489c-926a-b4842af43e40,Product Click,P0323,2025-06-26
024642ad-b5dd-4815-a9b1-a19da7546584,f1fa58c2-e12e-4325-9939-cfa122ad4719,Search,Unknown_Product,2024-11-30
0246c4fe-011c-4ed5-a382-62dd97c8ccf1,cd329c4c-2aad-4fef-a07e-4daab2818c26,Product Click,P0231,2024-02-11
024777e0-92a2-4d07-b8d4-cb4f104cee4d,fe939db1-6fc0-4f4a-bab8-5efdb8aa22d5,Cart View,Unknown_Product,2024-03-10
024b1ecf-1e73-48a5-a925-38adbad6009b,b4a4d73d-1d7e-41cf-a12b-5d5170cc7085,Page View,Unknown_Product,2025-06-04
024ee353-9db6-4ee2-911b-0015f371643b,13edd37e-ddb7-40e2-8d1d-b7dc28a5933f,Cart View,P0281,2025-07-25
024f63b6-d45e-4e2e-aeb8-b562f392da89,158e4e44-3a10-4919-8a4c-c81659e68f2f,Add to Cart,P0027,2024-03-15
0250d376-5482-437f-8da5-c8c514f7017d,681d0911-d2dd-46c7-9de7-0764519db19a,Product Click,P0180,2024-06-14
025242bd-0d88-4d0b-8a87-b4b6b855df43,dfd25013-423d-4a6b-9cf3-0aa87acb0f92,Remove from Cart,P0487,2024-11-18
02527343-fe01-4851-9c81-45d6fafaf63f,e0043312-4704-4c63-8440-430efb2f47b1,Remove from Cart,P0477,2023-09-27
0255db1e-d77e-4969-b754-fba0efb074ea,4cd89783-54e2-4643-99fc-4c691fe07570,Add to Cart,P0214,2025-09-08
0259e42e-d117-49dd-b01f-83abde77d1ff,ca137bb1-a1cc-4b26-ba73-4c06f6ecc172,Search,P0209,2024-04-13
025cb5f5-8298-40e1-afc9-82438b0667ac,78e01b1a-89fc-4b79-b479-71a717fbb059,Product Click,P0066,2024-08-06
02604828-2b65-46d3-bcd2-ae98a89b90c8,e9ee4ef0-2df4-449c-8101-5db94646438b,Product Click,P0162,2025-01-14
02605315-907b-4288-b8c2-c3e46c6db382,df2441c4-b7bb-4597-a34f-d7a38c59d7d8,Search,P0432,2023-11-15
026928f0-66d7-48d9-9c96-ac5c9053ddbe,480915a1-85cc-4338-bb26-744c98471277,Search,P0362,2024-05-17
02693f0e-e67a-465d-a3aa-adcd96133694,adcc2d3d-b426-4cc4-8055-387cb6bba251,Cart View,Unknown_Product,2025-08-10
026b446a-4e53-49c4-817b-6238a98e9f8e,f0d25473-1810-4d21-acd2-20caabc56313,Page View,Unknown_Product,2025-03-02
026eafcc-5964-458b-9755-e3b1aa775276,7c7e28f6-4f3f-4274-8bbc-c93b42a3ab5d,Remove from Cart,Unknown_Product,2025-06-19
026f4f92-9362-41ce-8d5f-bf734a2ecc1f,b68dd834-0718-4734-9c52-804d42b0e55f,Page View,P0077,2024-03-30
0270ede9-1dd5-4cba-ba67-ce8f4b89a4fd,992b558d-46cd-44d5-bee7-c9057fc68bd4,Search,P0148,2024-04-25
02719061-19f7-484f-85a4-9fd28387d01c,8673c803-d042-40d6-af9e-9a266aa463b4,Search,P0157,2023-10-08
02737115-23ad-465a-b1d0-71e7bde61814,def7c18d-0077-4871-bbf3-a02bf23ffc79,Page View,P0389,2025-06-02
02752860-4ad6-4cab-8813-dde2459f0e98,f12128fc-3494-4545-8436-a526825defa0,Cart View,Unknown_Product,2024-05-07
027583b7-0557-4df2-9059-ed0be09de61d,adeaf42f-50f1-45e5-9763-23466784582b,Search,P0254,2023-12-16
02765f22-adf2-494e-9ae9-6b4506cc03e4,92b0ec6c-614f-4264-9d16-f5758608b5fa,Add to Cart,Unknown_Product,2024-09-19
02796b5a-25e5-4cef-98ac-f5026f55908f,8c6bf093-9009-468e-b28a-9c058fe487f0,Remove from Cart,Unknown_Product,2025-05-29
027a4b4d-7509-41b8-8ba4-347c1a2c68dc,9aab50c6-4a61-440c-9d36-62975b21707c,Search,P0235,2025-05-21
027bf844-9843-4fef-8761-490109ddc1e6,83a8d45a-4134-4a14-afe2-c43da5e8a998,Remove from Cart,P0051,2025-07-20
027c3406-5174-4b18-b9e3-5919eac31e46,ea4c266e-be21-4dc9-889e-7a61995febde,Page View,P0380,2024-04-11
02814dc0-a6ba-41f3-a9c0-44c2d1f27ef1,32d19a4e-41a5-4d7e-8792-225fa7abbf6f,Add to Cart,P0234,2023-11-05
028242f0-016c-4b29-af33-3a9ecff117aa,bf25f1cf-2d5a-445e-9ab6-6bef325ed103,Search,P0197,2024-03-06
02834413-7f57-4ceb-97a0-91c8d3b92428,c01bf1b8-d6a9-4de0-84a6-6557e4004b7e,Cart View,P0496,2025-08-06
028ad635-7d83-48c3-a269-f61bda322d02,7a90d702-fff2-47af-bb82-445b37002b8f,Remove from Cart,P0422,2023-12-09
028ae8c3-19e1-40d9-88a6-15be91957154,7158f77f-3917-4f92-b513-883477c90be5,Page View,P0445,2025-09-02
028e6bfb-611c-408b-aa72-2490413d2f42,6a59c041-def2-4325-86c6-7e1fcc6a1e0f,Cart View,P0428,2024-01-25
028e9566-928c-4c89-b7b7-d59d93b45536,12ac9efe-f967-4a08-9c45-4c67db894d0d,Cart View,P0313,2025-05-03
0293edc0-d589-4343-a927-dc5c106ca94f,068e9540-ab66-418b-bf9b-9bdb95257774,Remove from Cart,P0230,2025-08-15
0294f643-7bf9-48a0-96f8-94261f6d6364,661cfdf4-322a-4e13-b164-ccc5f693d414,Cart View,Unknown_Product,2023-10-28
0296f07c-78a4-46c8-8299-ec59cd4b9ecc,20a94df4-80b7-4ea0-b651-677aed1ae26c,Add to Cart,P0145,2024-08-19
02975378-cd52-4073-8137-bf30fdd141cb,11fb1b26-8903-4fe1-bc83-172b186aa953,Remove from Cart,Unknown_Product,2024-03-16
02987bd2-6092-4fa1-9655-879c6bf77342,3b30b9fc-046f-40fa-bc8e-71cba313ce87,Cart View,P0320,2024-04-23
029ca492-f8a1-460f-84d3-9391b88176a8,57472dc2-2357-4d04-baaa-f4b07646c824,Search,P0292,2025-07-02
029e273d-3cb5-43ec-9073-0f7d6d24b00a,ca326cd9-e9eb-48a1-a6a1-9018ad078e6a,Product Click,P0085,2025-06-11
029f1e52-e688-4fcd-9f5f-fc85c9ba23a1,5b32d580-5787-4665-a2c1-52cf66202b8e,Add to Cart,P0379,2023-12-16
02a64ee5-fd8f-43f3-9299-1f26865d07be,e92aaacc-ac1b-4025-87a1-9acb2d106b3d,Add to Cart,P0383,2024-03-26
02a6afbe-0e48-4be1-ab75-281b530fdb3a,73a69838-bb12-46d4-9784-c0e660a78d5c,Page View,Unknown_Product,2025-05-16
02ac5ac4-e03c-48f6-ad65-e7f48c09b6e7,c3bdb2ac-e1e7-4908-baa2-5980836035a3,Cart View,P0230,2025-02-24
02acccf9-ab45-4adf-8e88-c713fe99d990,06f5926b-7d7e-4b82-9805-80670144eb51,Cart View,Unknown_Product,2024-09-17
02ad3bb5-0036-41f3-9264-92e76a18f2de,6e70929a-66bd-4853-a86f-2257ec3f7949,Search,P0037,2024-07-15
02adf5fa-d6eb-49e7-8610-dd68e4c3df37,929c6010-517b-437e-a835-1bd4f4ac5623,Add to Cart,Unknown_Product,2023-09-18
02b05ee4-a367-46f7-90fc-c592619adfa1,ef289926-aee3-4082-a582-380838af59b3,Remove from Cart,P0379,2023-10-08
02b374fc-7d43-42b1-b27f-5571487949cd,cd0fd26e-b266-4798-9e17-9292823f4df1,Page View,Unknown_Product,2025-05-01
02b3b028-096a-4be6-87b0-55112eb737cb,1c84f5dd-0c91-445b-a545-a7f2b95d122d,Add to Cart,Unknown_Product,2024-04-03
02b7c8a6-c180-4e04-a290-30748d47af01,47e2aa99-6beb-4068-9e98-afaa02cbbfc1,Page View,P0263,2024-11-04
02b7e95a-1dcb-4a8f-9dbd-b2ce81622399,1c55e43c-5afe-42a0-a01f-48fd3ef25bc4,Product Click,P0004,2025-07-11
02b8c6b7-fbdb-414c-a2b3-529d704d0b4f,28c9c376-53da-49d9-8d10-bf2127b08c4e,Cart View,P0287,2024-01-21
02bc7a58-d4c3-4bbf-8298-bf1f5ebaf133,2b556582-87f2-49b9-8508-4f2814620f61,Add to Cart,P0175,2025-08-10
02c13033-d274-4d57-9b35-1633f7f45907,361a3c80-9171-4247-995a-02badfec6d14,Product Click,P0329,2024-07-19
02c76665-e62d-4e64-ae7e-211caa2718c8,e8e0f57e-54f0-4860-8e12-851232bf2969,Search,Unknown_Product,2025-01-28
02cacc1e-8e83-44c3-a3e1-6f3d675a7426,98df2133-0edb-43e1-9dcf-018c2de68cff,Product Click,Unknown_Product,2025-05-23
02cb4537-442a-45dd-947a-c58139d036b0,df8d90f1-5ffc-40d1-aab1-06181bf56108,Page View,P0252,2024-10-23
02cba289-5851-4f5d-b236-082812254e69,655ad5fb-e1f7-4429-8404-ff5760b131fb,Cart View,P0216,2025-01-14
02cc80a5-9574-463c-afc1-9345d8416e09,9539afa3-c839-4507-a29d-cfbf26644ffd,Search,Unknown_Product,2025-02-19
02d65bc1-1b74-4b8f-b454-6c6b8a3248d2,17456101-f7af-4573-9cd3-8cc42062c888,Search,P0149,2024-12-31
02d9588f-e1d3-4946-9069-bc383cc6638b,fe7e5384-a219-4052-b785-d6245095ba27,Add to Cart,Unknown_Product,2023-12-21
02d96d01-369d-4d41-9e71-35267eba6b20,9c901e45-3842-45c1-bf88-b53dbcdc4e6d,Product Click,Unknown_Product,2023-10-19
02dc620f-e97a-41cc-8654-043bf0adaf0e,31421aa4-29b4-49d6-995d-75d0e111a762,Search,P0402,2025-03-17
02e01406-e1e1-48c9-82c2-81f00a9b6330,aa80de13-40c1-408f-98d7-18b41a3fe166,Page View,P0419,2024-05-13
02e1bb0c-5984-4fdf-91e8-4ae7ba4fa50e,20ff64f7-256f-40b7-9f5c-ccd4aac8f906,Page View,P0100,2023-09-19
02e2f4ec-68c2-4a26-80f9-3e63f7a0d781,13b8ef2f-b3e1-4445-9b2c-2ef25910968b,Remove from Cart,Unknown_Product,2024-04-27
02e69a48-0dbc-424f-8286-29b63294dc58,773009b9-3c8a-495b-8b78-8785d150a702,Page View,Unknown_Product,2024-10-29
02eacf5f-bce1-46ed-b264-ad38ec6b6945,71c43514-ca8f-4be0-b921-ef745917c29a,Remove from Cart,P0383,2024-01-20
02edadd0-4baa-4d06-8e2c-0aefec3c0538,e755c6aa-d8b0-4b54-ac5d-1bcfdb7d474d,Product Click,P0123,2024-11-27
02ef8787-7719-4435-a53f-e5a133b4514f,ebc84d33-e67e-4f0d-b57d-b8877fb920df,Product Click,P0447,2024-12-21
02f16e78-2c97-49d7-bc02-35438be46343,2419950c-c515-43a8-b1af-b7259dff1093,Remove from Cart,Unknown_Product,2024-11-13
02f5e815-2a84-4641-bfe3-c33a16ca3604,138ee057-e4d2-4b4d-8e88-4db5744bdcaf,Cart View,P0349,2025-08-18
02fc5bd2-eefa-4728-b4a0-0b5f9afe4f94,dc183aaa-92d1-42e3-9747-6fc70b3b3c8c,Product Click,P0454,2024-10-14
02fc64ea-76de-4429-9728-589836b5e17c,6d6b792a-9fc2-4cc7-a3bc-1a0663ca72ba,Add to Cart,Unknown_Product,2023-10-04
02fe39dd-dafe-4721-a678-5abf0609dee6,cedbabcc-92d1-49f9-88d3-9ab1ef8934b2,Product Click,Unknown_Product,2024-01-05
02fe9bf9-3f1f-4df0-9d1d-60b55212e2b3,245df736-eb29-46e3-afda-64382fb80ddd,Cart View,P0228,2024-04-11
02ff5517-2028-4e9f-a14d-f24a870ed7a6,06c66610-9249-4cc1-b578-51479ce75ec9,Search,P0362,2024-05-21
03043359-25b0-44d8-a82a-dca1f60c6125,453c4ec1-880c-4a25-a827-c11422aee19f,Page View,Unknown_Product,2025-08-24
0306966c-ece6-404f-ae48-cab151562f64,4d2428dd-c669-4e58-ad5f-5f990e16404f,Cart View,P0443,2025-09-11
0308aa9d-054d-4140-aed2-0456a2870725,0e465fd1-5dd0-4d47-9f89-8531570bbdde,Search,P0143,2024-10-20
030935a1-6b93-421e-abef-ee167cb1ca2c,a4688836-9c47-43e8-b996-a510df8c8ff9,Cart View,Unknown_Product,2024-01-09
030ae125-7640-4192-9558-b55127e8643b,932acc33-c2a7-493d-92f8-c3d489e25130,Page View,P0338,2024-08-14
030d3bab-0d33-4eb2-b040-b366cb085226,9c5e716b-800e-442d-8b04-22f108e30562,Page View,P0193,2024-10-02
0310a591-8ce2-4eba-b850-6e39dd7388d7,0259d110-01a0-4a45-ad1f-c00cb28698fd,Remove from Cart,P0417,2024-01-13
0311829b-05dd-425e-95a3-465683212f71,87fced36-4ffd-4398-a037-292857946f7a,Search,P0169,2023-09-22
031229eb-d262-4667-85ba-f0f35b1cfc7c,33f9a2d0-a475-4a94-96c6-423bd266ba94,Page View,P0444,2024-10-06
03128095-aa7f-486b-890f-e5ee162c9620,a1c3c18e-d90e-4ad1-b9de-cd94e88b3bfd,Remove from Cart,P0161,2024-06-16
0312c947-66cd-4f9e-9a4d-267718109e2e,0c3d1699-a949-4d1d-95cf-44c327855128,Search,Unknown_Product,2024-09-28
03160471-9a6b-44a9-b96a-24445e7a9126,e0af0e7f-8381-4a9f-a63d-3f5436a74d1b,Product Click,P0014,2024-03-10
0316c9e7-72c6-44db-9da3-e358aa9be26a,3e5bafc6-aa62-4dc7-bd89-ac4a0a4260e4,Page View,Unknown_Product,2024-10-23
0317f3d7-a4a3-4ccf-b979-4276106a5336,a3a56239-4acc-4381-8600-1605eccc6f37,Page View,P0203,2023-12-14
03215fd7-b97b-4f4b-9e7b-d01da02e6372,a7f6f607-74ce-4cd3-971a-ae23e658552f,Page View,Unknown_Product,2025-08-14
03226d68-de82-484a-be05-386513d4f494,28b19060-ae2d-48c9-b563-142498437ada,Add to Cart,Unknown_Product,2025-06-21
0323a178-4f26-4f27-98a3-be0256b57c91,6610a183-5477-41f2-b4eb-6660ef7bdd52,Page View,Unknown_Product,2024-07-24
03245938-42db-4ed3-ad02-06ca0701bdd4,819bef8b-f270-4742-af64-45911dc908be,Cart View,P0464,2024-05-17
0325fc92-75e7-45ef-b56f-9be00a74c9da,5bd60892-5b26-464e-a9cb-e6491895b1dd,Page View,P0420,2024-08-29
0328063f-192c-479e-8e0d-f7be02219b25,be7fdb9b-0ad3-4116-9bf8-5b56b6d70efc,Page View,Unknown_Product,2023-10-26
03283ee5-4bbd-4287-8547-2525eb9e9f69,64bc1147-29b7-4595-9b8e-d81dcd7d227a,Cart View,P0163,2023-12-28
032ce792-91c2-4fae-9e9a-417c4689548a,66621707-4a84-4de2-931c-6f42835c6c45,Remove from Cart,Unknown_Product,2024-12-07
032dd894-a51c-4d30-acbf-040d705f6c84,7c8b9dc5-b58e-4f88-b726-444480cd31bb,Search,P0422,2024-12-18
032ed32f-7407-435d-ba86-7ba4c90d308f,c6e7734b-bd29-43f3-96e0-a256101a43f0,Product Click,P0150,2024-01-25
03326096-90d8-475e-9d39-786ded11c6c5,abc10ee3-ea6e-488b-a966-9971d55be175,Add to Cart,Unknown_Product,2023-12-20
033e421f-6913-452c-9566-0870f62c7703,dbfce71d-6298-4894-ae9b-287b2b6bf604,Product Click,Unknown_Product,2025-04-23
033ec452-dd5f-4929-b892-ce6f31df8d20,26098d66-d9fa-47c3-82c2-d5c751b3bf3f,Remove from Cart,P0234,2024-07-07
033ee600-30d2-4f77-a461-c2887a6558bb,7d4f09be-ec64-4779-88b6-6fcec8a94dc2,Add to Cart,Unknown_Product,2024-01-23
03400bdd-2fe5-4b38-ab74-d9ed1826f879,571f62a2-378e-4695-bb27-5fe56fe4be7a,Product Click,Unknown_Product,2025-06-06
0341994b-cd39-450b-8c32-f697f37c6fdb,9cb1f42e-6c66-4fb8-81a4-ac59c7c912bd,Remove from Cart,Unknown_Product,2023-11-21
0341b57b-f067-41c3-8497-0b16bfecd328,24ca44ef-68d5-433b-bcd0-702b36edfdd7,Add to Cart,P0136,2024-06-09
03478f50-ce81-4bf7-bfa0-435fd711581a,26a53566-93d3-4fb3-a2a6-c15f7ff1dc12,Search,P0472,2024-07-02
034a8104-a3d8-4c7b-bc45-8e92ad7cad83,2bf37387-4d79-42fe-b6e7-1cf0ad9ff7f6,Product Click,Unknown_Product,2025-07-15
034b37cd-2d95-4c2b-9726-c67e96e9a626,c6d870b1-3f0e-4f21-b14a-129c44453e26,Page View,P0284,2025-02-15
034ef617-bc5b-4182-829b-57b808ba223f,2450d033-eb28-45a2-9491-3365214cceb5,Search,P0189,2023-11-03
035348b0-d2f4-4e51-bd13-0f83859b0629,91f669b6-c7cc-42fd-b58d-cce78dcdb4b7,Page View,Unknown_Product,2025-03-11
0353e131-2286-4074-b438-962690525f24,6d84dd9e-a5e3-4604-955a-bf600d2f1eb7,Page View,P0438,2024-10-24
0356431c-9409-426e-9d3f-27bf94e22c75,5ac81383-ae3b-41a5-9311-6fb97aaa768a,Remove from Cart,P0051,2025-06-11
0356b7c7-7513-4673-add0-4b8d6084f192,76360065-4976-4058-957c-01dd7fefeb00,Page View,P0029,2024-07-22
03583266-bb59-46f6-aa1c-0e54293fd811,a2c011ef-4923-40d6-bef4-68e907770dff,Remove from Cart,P0155,2025-05-30
035b9c9a-f062-4138-8010-5c612b5e7b77,532de437-8733-4a7d-83ef-dc448ede3317,Search,P0432,2023-12-12
035e679f-cb6e-42e3-9b07-b462469054ab,0c0bd55e-566c-449f-a531-782ab3ea3a49,Add to Cart,P0118,2025-07-17
035f38d6-1d91-4831-81cb-48b3f3a16228,d48d9bc9-872c-4934-b424-46f45c1b8cee,Remove from Cart,P0057,2025-08-10
035fadeb-b32b-4948-9a76-ecde172d5733,805f0529-525f-41ff-aac2-151a34b1101c,Search,Unknown_Product,2024-12-16
0360f129-0e02-4304-bfa1-8de633f5e150,2a4105d7-8320-47a2-aa4b-efc478449b13,Product Click,P0208,2025-06-12
036b9854-95ab-4529-b83c-c97bf6be6438,cefde49d-5d7f-4a7c-ba44-7ecb658788dd,Remove from Cart,P0295,2024-08-04
036c0a67-6d07-448c-944f-9a7243d438f5,495ea22d-1918-42c3-8a79-4e4daede8302,Product Click,P0480,2023-11-05
036d601b-f7c9-41f4-bf42-365b872c8d7f,6a59c041-def2-4325-86c6-7e1fcc6a1e0f,Add to Cart,Unknown_Product,2024-02-15
036d7bcc-13d6-4089-838e-a3f0d9a04f4c,b657eccb-cab3-4e1c-9c70-b13497dc60cb,Product Click,Unknown_Product,2024-08-24
036ffb23-4346-443d-a142-4a5719332ec1,ca73b788-e64a-48fd-9087-30fbaa009832,Product Click,P0474,2024-03-17
03712ed7-95ca-4dea-9837-7a6cc69c8b62,3c4da5c0-6b90-465a-bf21-a3c04c046952,Page View,Unknown_Product,2024-10-15
03756fce-3bf7-4baf-af5c-ff4c75ccad3a,9b7c057d-be6f-4713-8ea4-80a25ac1bd0e,Add to Cart,P0017,2024-07-14
0378c591-efb1-40d5-8dc2-b1d1b9082a5b,7a629a87-f975-403d-8b80-9df0dbf3d98e,Page View,Unknown_Product,2024-08-12
03792ecc-0f3a-4a11-950c-a49ef85e43bd,2565a7b9-8fc8-4dad-9cb4-b63718c0f55c,Search,P0486,2024-10-21
037f01a9-e85c-4794-888f-05afb3926f7a,05c7f1ec-eeac-443b-b363-9f3e9166bcf9,Product Click,P0270,2024-06-14
037f867c-10f8-4945-b1e9-f9eb6d0d03f4,8e2388ec-3090-426a-bd80-2c15563f453c,Page View,P0026,2024-08-18
037fc9b6-06cb-4ca8-a71b-0f24bc982187,6c7f8380-6ab5-4072-9f43-54b32d4ffd8c,Add to Cart,P0382,2024-07-06
0382c2dd-4d33-4fd5-afc2-58830459a314,8be077c9-91a0-4d9f-a1b9-824dc08311dc,Search,P0322,2025-01-13
0382fec4-c057-4a31-a2db-bfa37f2e06a5,2b4f1009-4d19-4d33-9135-b834e360d98e,Product Click,Unknown_Product,2025-02-12
03852f43-1a67-401b-8a2c-7263dcb4e3df,8270c246-c3e7-41d2-a882-dcce32284a3f,Search,P0092,2024-09-22
038ab890-3859-401a-8d2e-71b0fe87c90e,d6a0f858-c9b2-4f49-9924-8d12e621fd3e,Page View,Unknown_Product,2025-02-27
038c1fd6-ca76-489e-bfbf-7e6772f55a9b,fb88af0b-9c84-41e6-a344-f9f86e239c3d,Remove from Cart,Unknown_Product,2024-12-25
038c9124-cc33-4157-a15f-56dc9042c8af,008c1cf5-4e8d-4e33-9f10-05de46bb6f7a,Add to Cart,Unknown_Product,2024-12-27
038f6e57-0f93-4163-9fae-d72f30a4fd61,202da75a-aae6-4f8f-85a4-8f150806548e,Product Click,P0256,2025-04-01
